review,date,source,review_id,sentences,sentence_id,sentence,sent_len,emoji_desc
These are great gift cards.  They are hard to find.  My kids love Starbucks and this makes it easier,"Reviewed in the United States on September 1, 2018",Amazon,1204,"['These are great gift cards.', 'They are hard to find.', 'My kids love Starbucks and this makes it easier']",2,"My kids love Starbucks and this makes it easier, ",47,
Great Find.  Great find,"Reviewed in the United States on January 17, 2019",Amazon,1205,"['Great Find.', 'Great find']",0,"Great Find., ",11,
Great Find.  Great find,"Reviewed in the United States on January 17, 2019",Amazon,1205,"['Great Find.', 'Great find']",1,"Great find, ",10,
"Not much to review, they are gift cards","Reviewed in the United States on January 8, 2019",Amazon,1206,"['Not much to review, they are gift cards']",0,"Not much to review, they are gift cards, ",39,
"A gift that keeps on giving, at least a few times.  Unless a person absolutely despises Starbucks for whatever reason, these cards are well received as gifts. ","Reviewed in the United States on August 27, 2018",Amazon,1207,"['A gift that keeps on giving, at least a few times.', 'Unless a person absolutely despises Starbucks for whatever reason, these cards are well received as gifts.']",0,"A gift that keeps on giving, at least a few times., ",50,
"A gift that keeps on giving, at least a few times.  Unless a person absolutely despises Starbucks for whatever reason, these cards are well received as gifts. ","Reviewed in the United States on August 27, 2018",Amazon,1207,"['A gift that keeps on giving, at least a few times.', 'Unless a person absolutely despises Starbucks for whatever reason, these cards are well received as gifts.']",1,"Unless a person absolutely despises Starbucks for whatever reason, these cards are well received as gifts., ",106,
"Easy to buy, no standing in line.  Easy way to order gift cards for mailing out to the younger relatives who drive long distances.  Coffee and long drives go together. ","Reviewed in the United States on December 26, 2016",Amazon,1208,"['Easy to buy, no standing in line.', 'Easy way to order gift cards for mailing out to the younger relatives who drive long distances.', 'Coffee and long drives go together.']",0,"Easy to buy, no standing in line., ",33,
"Easy to buy, no standing in line.  Easy way to order gift cards for mailing out to the younger relatives who drive long distances.  Coffee and long drives go together. ","Reviewed in the United States on December 26, 2016",Amazon,1208,"['Easy to buy, no standing in line.', 'Easy way to order gift cards for mailing out to the younger relatives who drive long distances.', 'Coffee and long drives go together.']",1,"Easy way to order gift cards for mailing out to the younger relatives who drive long distances., ",95,
"Easy to buy, no standing in line.  Easy way to order gift cards for mailing out to the younger relatives who drive long distances.  Coffee and long drives go together. ","Reviewed in the United States on December 26, 2016",Amazon,1208,"['Easy to buy, no standing in line.', 'Easy way to order gift cards for mailing out to the younger relatives who drive long distances.', 'Coffee and long drives go together.']",2,"Coffee and long drives go together., ",35,
"Great for gifting or keeping.  I use these as gifts, and for myself.  I can attach them to my gold card. ","Reviewed in the United States on September 8, 2018",Amazon,1209,"['Great for gifting or keeping.', 'I use these as gifts, and for myself.', 'I can attach them to my gold card.']",0,"Great for gifting or keeping., ",29,
"Great for gifting or keeping.  I use these as gifts, and for myself.  I can attach them to my gold card. ","Reviewed in the United States on September 8, 2018",Amazon,1209,"['Great for gifting or keeping.', 'I use these as gifts, and for myself.', 'I can attach them to my gold card.']",1,"I use these as gifts, and for myself., ",37,
"Great for gifting or keeping.  I use these as gifts, and for myself.  I can attach them to my gold card. ","Reviewed in the United States on September 8, 2018",Amazon,1209,"['Great for gifting or keeping.', 'I use these as gifts, and for myself.', 'I can attach them to my gold card.']",2,"I can attach them to my gold card., ",34,
a good gift card to anyone.  gift card to friends,"Reviewed in the United States on June 26, 2019",Amazon,1210,"['a good gift card to anyone.', 'gift card to friends']",0,"a good gift card to anyone., ",27,
a good gift card to anyone.  gift card to friends,"Reviewed in the United States on June 26, 2019",Amazon,1210,"['a good gift card to anyone.', 'gift card to friends']",1,"gift card to friends, ",20,
Easy to buy on Amazon.  Gave them to the kids who love coffee. ,"Reviewed in the United States on February 19, 2019",Amazon,1211,"['Easy to buy on Amazon.', 'Gave them to the kids who love coffee.']",0,"Easy to buy on Amazon., ",22,
Easy to buy on Amazon.  Gave them to the kids who love coffee. ,"Reviewed in the United States on February 19, 2019",Amazon,1211,"['Easy to buy on Amazon.', 'Gave them to the kids who love coffee.']",1,"Gave them to the kids who love coffee., ",38,
"These made excellent Christmas gifts for the extras that show up at Christmas.  I will now keep some on hand for all the birthdays coming up, including mine:","Reviewed in the United States on January 19, 2016",Amazon,1212,"['These made excellent Christmas gifts for the extras that show up at Christmas.', 'I will now keep some on hand for all the birthdays coming up, including mine:']",0,"These made excellent Christmas gifts for the extras that show up at Christmas., ",78,
"These made excellent Christmas gifts for the extras that show up at Christmas.  I will now keep some on hand for all the birthdays coming up, including mine:","Reviewed in the United States on January 19, 2016",Amazon,1212,"['These made excellent Christmas gifts for the extras that show up at Christmas.', 'I will now keep some on hand for all the birthdays coming up, including mine:']",1,"I will now keep some on hand for all the birthdays coming up, including mine, ",77,
They are Starbucks Gift Cards .  how can you not love that,"Reviewed in the United States on May 14, 2018",Amazon,1213,"['They are Starbucks Gift Cards .', 'how can you not love that']",0,"They are Starbucks Gift Cards ., ",31,
They are Starbucks Gift Cards .  how can you not love that,"Reviewed in the United States on May 14, 2018",Amazon,1213,"['They are Starbucks Gift Cards .', 'how can you not love that']",1,"how can you not love that, ",25,
What I needed.  Just what they say they are. ,"Reviewed in the United States on March 31, 2019",Amazon,1214,"['What I needed.', 'Just what they say they are.']",0,"What I needed., ",14,
What I needed.  Just what they say they are. ,"Reviewed in the United States on March 31, 2019",Amazon,1214,"['What I needed.', 'Just what they say they are.']",1,"Just what they say they are., ",28,
Who doesn't love gift cards.  All cards were active and worked great,"Reviewed in the United States on February 18, 2019",Amazon,1215,"[""Who doesn't love gift cards."", 'All cards were active and worked great']",0,"Who doesnt love gift cards., ",28,
Who doesn't love gift cards.  All cards were active and worked great,"Reviewed in the United States on February 18, 2019",Amazon,1215,"[""Who doesn't love gift cards."", 'All cards were active and worked great']",1,"All cards were active and worked great, ",38,
"Starbucks Says ""you care"".  excellent way to acknowledge co-workers, service workers, for any reason. a Starbucks gift card has become a universal way of expressing your appreciation","Reviewed in the United States on February 14, 2017",Amazon,1216,"['Starbucks Says ""you care"".', 'excellent way to acknowledge co-workers, service workers, for any reason.', 'a Starbucks gift card has become a universal way of expressing your appreciation']",0,"Starbucks Says you care., ",26,
"Starbucks Says ""you care"".  excellent way to acknowledge co-workers, service workers, for any reason. a Starbucks gift card has become a universal way of expressing your appreciation","Reviewed in the United States on February 14, 2017",Amazon,1216,"['Starbucks Says ""you care"".', 'excellent way to acknowledge co-workers, service workers, for any reason.', 'a Starbucks gift card has become a universal way of expressing your appreciation']",1,"excellent way to acknowledge coworkers, service workers, for any reason., ",73,
